gestion_id,fecha,mes,gestor_id,region,tipo_cliente,producto,edad,ingreso,deuda,dias_mora,estado_cuenta,score_riesgo,franja_horaria,canal,intentos_previos,contactado,resultado_contacto,pago_realizado,monto_pagado,promesa_cumplida,motivo_no_pago,tiempo_gestion_min
1747,2024-03-04,3,G025,Antofagasta,jubilado,hipotecario,56,259573,76513961,5,vigente,831,tarde,whatsapp,7,0,buzon_voz,0,0,0,negociacion,8
1748,2024-08-29,8,G021,RM,jubilado,hipotecario,43,406366,77313654,38,vigente,398,tarde,visita_terreno,8,1,contactado_acepta,0,0,0,otro,6
1749,2024-01-07,1,G010,Valparaiso,independiente,automotriz,53,3726574,3969356,358,vigente,654,noche,visita_terreno,8,1,convenio_acordado,1,3380657,0,,20
1750,2024-02-28,2,G021,Tarapaca,independiente,tarjeta_credito,27,1435558,6033204,11,vigente,332,noche,carta_notarial,7,0,buzon_voz,0,0,0,deuda_mayor,4
1751,2024-05-15,5,G025,Los_Lagos,jubilado,credito_consumo,61,198192,1717870,50,juridico,372,noche,whatsapp,8,1,promesa_pago,0,0,0,no_reconoce,7
1752,2024-03-09,3,G018,Valparaiso,independiente,hipotecario,41,1939799,20530431,28,vigente,486,manana,whatsapp,11,1,contactado_acepta,1,14654875,0,,30
1753,2024-05-07,5,G021,Maule,microempresario,credito_consumo,38,4321481,7615893,108,vigente,545,noche,carta_notarial,1,1,contactado_rechaza,1,1435533,0,,26
1754,2024-04-19,4,G002,Coquimbo,microempresario,hipotecario,35,1546399,84053233,165,castigado,634,manana,telefono,9,0,no_contesta,0,0,0,enfermedad,2
1755,2024-06-10,6,G022,Antofagasta,jubilado,tarjeta_credito,67,647957,2003324,364,prejuridico,559,noche,carta_notarial,2,1,contactado_rechaza,0,0,0,,12
1756,2024-03-03,3,G015,Los_Lagos,dependiente,hipotecario,39,631797,9792292,18,prejuridico,650,tarde,whatsapp,6,0,no_contesta,0,0,0,no_reconoce,2
1757,2024-09-28,9,G010,Los_Lagos,microempresario,automotriz,22,4332017,21431696,339,castigado,410,manana,whatsapp,9,1,contactado_acepta,1,3320939,0,,6
1758,2024-03-10,3,G001,Maule,independiente,hipotecario,60,2516289,43546902,4,castigado,770,tarde,visita_terreno,4,1,contactado_rechaza,0,0,0,negociacion,29
1759,2024-09-04,9,G001,Maule,independiente,automotriz,65,3619869,8243835,24,vigente,389,noche,carta_notarial,12,1,promesa_pago,1,2184680,1,,20
1760,2024-05-06,5,G018,OHiggins,independiente,automotriz,28,3631680,7782752,30,castigado,439,manana,email,7,1,promesa_pago,0,0,0,sin_trabajo,30
1761,2024-03-25,3,G009,Araucania,independiente,automotriz,34,3248653,24269065,18,vigente,398,noche,visita_terreno,4,1,convenio_acordado,1,19439516,0,,20
1762,2024-02-19,2,G004,Valparaiso,microempresario,credito_consumo,65,3109687,729303,167,vigente,824,noche,visita_terreno,6,0,no_contesta,0,0,0,enfermedad,3
1763,2024-06-30,6,G005,OHiggins,microempresario,credito_consumo,55,3534605,2774527,393,juridico,735,noche,whatsapp,10,1,convenio_acordado,1,1823481,0,,35
1764,2024-09-08,9,G017,Tarapaca,microempresario,linea_credito,36,2011216,1961450,95,castigado,470,noche,email,6,0,numero_equivocado,0,0,0,no_reconoce,8
1765,2024-12-24,12,G006,OHiggins,jubilado,hipotecario,35,698956,28387102,21,prejuridico,756,tarde,email,8,1,convenio_acordado,1,14495691,0,,33
1766,2024-05-30,5,G008,Araucania,microempresario,hipotecario,28,984468,77472198,77,prejuridico,410,noche,email,9,0,buzon_voz,0,0,0,otro,3
1767,2024-02-16,2,G020,Valparaiso,dependiente,linea_credito,49,2637390,2216837,23,prejuridico,734,tarde,email,6,1,promesa_pago,1,774793,1,,5
1768,2024-02-27,2,G022,OHiggins,dependiente,tarjeta_credito,30,1323067,7912841,112,juridico,581,manana,visita_terreno,7,0,no_contesta,0,0,0,negociacion,7
1769,2024-07-08,7,G025,OHiggins,jubilado,tarjeta_credito,68,582204,3503760,87,vigente,834,noche,whatsapp,10,1,contactado_rechaza,1,1348430,0,,19
1770,2024-10-23,10,G018,Antofagasta,independiente,hipotecario,47,1314601,15561333,157,juridico,466,tarde,carta_notarial,4,1,convenio_acordado,0,0,0,negociacion,3
1771,2024-12-20,12,G001,Maule,independiente,hipotecario,42,3687793,9484450,7,vigente,596,manana,visita_terreno,2,1,convenio_acordado,1,2165482,0,,5
1772,2024-04-19,4,G005,RM,dependiente,tarjeta_credito,47,1567116,2879952,6,vigente,838,noche,visita_terreno,1,0,no_contesta,0,0,0,enfermedad,5
1773,2024-05-31,5,G022,Biobio,microempresario,linea_credito,33,1316343,761962,32,juridico,511,manana,visita_terreno,1,0,no_contesta,0,0,0,sin_trabajo,1
1774,2024-06-03,6,G018,Biobio,dependiente,hipotecario,67,2758856,75879445,126,prejuridico,309,noche,telefono,9,1,convenio_acordado,1,69015488,0,,24
1775,2024-05-17,5,G023,Antofagasta,microempresario,hipotecario,65,3372208,75593772,720,castigado,738,noche,email,5,0,no_contesta,0,0,0,,8
1776,2024-07-20,7,G025,Valparaiso,microempresario,linea_credito,59,703461,2861376,100,castigado,612,noche,telefono,8,1,contactado_rechaza,0,0,0,,3
1777,2024-10-03,10,G014,Antofagasta,dependiente,hipotecario,72,652443,29411154,73,castigado,674,noche,whatsapp,11,1,promesa_pago,1,10072707,1,,3
1778,2024-10-04,10,G015,Antofagasta,independiente,hipotecario,67,1304838,83502954,69,vigente,348,manana,whatsapp,9,0,no_contesta,0,0,0,sin_trabajo,2
1779,2024-07-07,7,G022,RM,independiente,hipotecario,46,3837326,78453455,267,prejuridico,304,tarde,visita_terreno,11,1,contactado_rechaza,1,67115027,0,,12
1780,2024-09-08,9,G013,Los_Lagos,dependiente,hipotecario,31,2212462,61725558,75,castigado,687,manana,whatsapp,9,1,promesa_pago,0,0,0,,6
1781,2024-11-06,11,G023,Maule,jubilado,linea_credito,64,320302,113630,54,juridico,833,tarde,email,6,0,buzon_voz,0,0,0,negociacion,1
1782,2024-11-16,11,G020,Araucania,dependiente,linea_credito,63,1315308,2844278,11,vigente,633,manana,carta_notarial,5,0,no_contesta,0,0,0,otro,3
1783,2024-10-31,10,G002,Biobio,microempresario,linea_credito,51,5501355,438457,23,castigado,435,tarde,email,10,1,contactado_acepta,0,0,0,no_reconoce,6
1784,2024-08-07,8,G020,Coquimbo,jubilado,hipotecario,69,201218,39830574,132,castigado,358,tarde,email,8,0,buzon_voz,0,0,0,deuda_mayor,1
1785,2024-07-29,7,G004,Araucania,independiente,linea_credito,46,423158,1481937,195,castigado,436,manana,visita_terreno,7,0,no_contesta,0,0,0,sin_trabajo,8
1786,2024-06-05,6,G002,Valparaiso,independiente,automotriz,32,3706334,23722972,35,prejuridico,342,manana,visita_terreno,4,1,contactado_rechaza,1,8497466,0,,21
1787,2024-08-21,8,G006,Biobio,dependiente,automotriz,44,1822226,19562956,25,vigente,808,noche,whatsapp,8,0,no_contesta,0,0,0,enfermedad,3
1788,2024-10-21,10,G007,OHiggins,microempresario,hipotecario,28,5027222,35900144,195,vigente,511,manana,telefono,8,0,buzon_voz,0,0,0,,8
1789,2024-04-30,4,G018,Biobio,microempresario,credito_consumo,38,5724782,3886258,57,vigente,311,noche,whatsapp,11,0,no_contesta,0,0,0,deuda_mayor,8
1790,2024-07-06,7,G021,Valparaiso,microempresario,linea_credito,53,4661117,1454416,307,vigente,692,tarde,carta_notarial,10,1,promesa_pago,0,0,0,otro,26
1791,2024-08-25,8,G009,OHiggins,jubilado,automotriz,46,474368,5994054,56,vigente,485,manana,visita_terreno,3,0,buzon_voz,0,0,0,no_reconoce,2
1792,2024-04-15,4,G015,Antofagasta,dependiente,automotriz,32,2517570,10512682,223,prejuridico,788,manana,email,2,0,no_contesta,0,0,0,enfermedad,7
1793,2024-02-24,2,G010,RM,independiente,linea_credito,72,436006,599418,578,juridico,563,noche,whatsapp,6,1,contactado_rechaza,0,0,0,negociacion,14
1794,2024-05-09,5,G006,Maule,jubilado,credito_consumo,28,646524,6351263,69,vigente,794,manana,visita_terreno,8,1,contactado_acepta,0,0,0,,16
1795,2024-07-07,7,G002,Biobio,jubilado,hipotecario,54,647056,65612812,17,vigente,729,noche,telefono,1,1,convenio_acordado,0,0,0,negociacion,13
1796,2024-09-13,9,G014,Tarapaca,jubilado,automotriz,26,430283,22101497,17,castigado,638,noche,email,4,1,promesa_pago,1,19556370,1,,5
1797,2024-03-25,3,G001,Los_Lagos,microempresario,hipotecario,47,3266788,56124622,82,vigente,647,noche,telefono,9,1,contactado_acepta,0,0,0,deuda_mayor,26
1798,2024-05-13,5,G005,Biobio,dependiente,hipotecario,64,2275063,64666598,5,prejuridico,789,manana,email,6,1,convenio_acordado,1,52833089,0,,22
1799,2024-05-04,5,G023,Tarapaca,jubilado,automotriz,57,726715,22759823,28,vigente,623,noche,telefono,10,0,numero_equivocado,0,0,0,no_reconoce,6
1800,2024-06-06,6,G025,Los_Lagos,jubilado,credito_consumo,29,342676,5177243,317,prejuridico,635,tarde,visita_terreno,4,0,buzon_voz,0,0,0,,6
1801,2024-10-19,10,G022,Maule,jubilado,credito_consumo,33,860308,5955042,628,prejuridico,474,noche,telefono,7,0,no_contesta,0,0,0,negociacion,1
1802,2024-08-05,8,G012,Tarapaca,jubilado,automotriz,71,566330,16581347,258,castigado,848,manana,visita_terreno,5,1,convenio_acordado,0,0,0,deuda_mayor,10
1803,2024-12-18,12,G006,Los_Lagos,jubilado,automotriz,52,645908,6331998,249,castigado,445,noche,visita_terreno,4,0,no_contesta,0,0,0,enfermedad,2
1804,2024-08-14,8,G016,RM,microempresario,tarjeta_credito,39,841657,5108389,23,vigente,510,noche,telefono,10,1,promesa_pago,1,3115757,1,,6
1805,2024-06-24,6,G014,Tarapaca,independiente,tarjeta_credito,36,3365166,4756338,76,vigente,381,noche,carta_notarial,9,0,no_contesta,0,0,0,sin_trabajo,8
1806,2024-09-10,9,G007,Biobio,microempresario,tarjeta_credito,28,1100239,6693177,676,vigente,347,noche,whatsapp,2,0,no_contesta,0,0,0,no_reconoce,2
1807,2024-03-09,3,G022,Los_Lagos,dependiente,automotriz,33,2591693,18201771,36,castigado,522,noche,email,4,1,promesa_pago,0,0,0,enfermedad,4
1808,2024-08-19,8,G013,Maule,dependiente,tarjeta_credito,48,1660701,6600342,20,vigente,489,noche,visita_terreno,5,1,contactado_rechaza,1,1992861,0,,21
1809,2024-01-20,1,G006,Araucania,jubilado,credito_consumo,24,225033,7435722,72,juridico,780,manana,carta_notarial,7,0,numero_equivocado,0,0,0,enfermedad,7
1810,2024-03-16,3,G005,Los_Lagos,jubilado,linea_credito,25,860684,2463317,83,vigente,655,tarde,email,6,0,no_contesta,0,0,0,no_reconoce,7
1811,2024-06-15,6,G006,Los_Lagos,dependiente,linea_credito,63,2410107,1916168,69,castigado,560,manana,visita_terreno,2,0,no_contesta,0,0,0,sin_trabajo,1
1812,2024-11-21,11,G015,Biobio,jubilado,automotriz,24,192472,8732855,30,castigado,394,tarde,email,4,1,contactado_acepta,1,1606219,0,,34
1813,2024-11-08,11,G001,OHiggins,independiente,linea_credito,48,1761320,1701467,244,vigente,385,noche,carta_notarial,10,1,convenio_acordado,0,0,0,,10
1814,2024-09-18,9,G016,OHiggins,dependiente,linea_credito,41,2551988,926103,182,prejuridico,735,noche,whatsapp,3,0,no_contesta,0,0,0,no_reconoce,1
1815,2024-08-29,8,G013,Valparaiso,microempresario,linea_credito,22,1514776,1725883,55,vigente,450,noche,visita_terreno,8,0,buzon_voz,0,0,0,sin_trabajo,5
1816,2024-06-28,6,G016,Araucania,jubilado,tarjeta_credito,69,441579,5763588,25,juridico,477,noche,telefono,1,1,contactado_acepta,1,663602,0,,21
1817,2024-06-22,6,G001,Coquimbo,microempresario,hipotecario,44,962500,9918906,48,vigente,327,manana,carta_notarial,9,0,no_contesta,0,0,0,sin_trabajo,7
1818,2024-03-16,3,G020,Araucania,independiente,linea_credito,60,1565269,1730710,157,castigado,810,noche,carta_notarial,7,0,numero_equivocado,0,0,0,,4
1819,2024-07-30,7,G007,Valparaiso,microempresario,tarjeta_credito,29,3642519,1639902,326,prejuridico,520,manana,visita_terreno,9,1,promesa_pago,1,213691,1,,15
1820,2024-05-20,5,G009,RM,microempresario,tarjeta_credito,62,3627555,7426993,405,vigente,350,noche,telefono,1,0,no_contesta,0,0,0,negociacion,1
1821,2024-01-15,1,G004,RM,independiente,hipotecario,45,2742114,44442936,709,prejuridico,486,noche,carta_notarial,7,1,promesa_pago,1,31223484,1,,20
1822,2024-01-17,1,G020,RM,microempresario,linea_credito,26,1588645,338520,26,prejuridico,525,noche,email,5,0,buzon_voz,0,0,0,,8
1823,2024-11-28,11,G004,Los_Lagos,microempresario,tarjeta_credito,28,727129,5201677,718,castigado,366,noche,email,11,1,promesa_pago,0,0,0,deuda_mayor,4
1824,2024-09-07,9,G021,Los_Lagos,independiente,automotriz,47,2587780,15144479,22,castigado,498,manana,telefono,10,1,convenio_acordado,0,0,0,,11
1825,2024-09-30,9,G005,Coquimbo,microempresario,linea_credito,45,1279061,641928,72,vigente,498,tarde,telefono,4,0,buzon_voz,0,0,0,,2
1826,2024-03-13,3,G002,Biobio,independiente,credito_consumo,22,2253453,726561,287,juridico,478,tarde,telefono,7,0,buzon_voz,0,0,0,negociacion,3
1827,2024-03-23,3,G022,Coquimbo,jubilado,linea_credito,35,911921,2648853,104,vigente,731,tarde,carta_notarial,9,1,promesa_pago,0,0,0,negociacion,4
1828,2024-01-18,1,G007,Valparaiso,jubilado,hipotecario,34,306964,37282012,10,vigente,815,manana,visita_terreno,8,0,no_contesta,0,0,0,negociacion,2
1829,2024-02-16,2,G018,Antofagasta,dependiente,hipotecario,27,1884497,80504133,488,vigente,514,tarde,telefono,10,1,promesa_pago,1,71941370,1,,34
1830,2024-07-18,7,G011,Biobio,jubilado,hipotecario,59,325002,87952605,87,prejuridico,478,manana,telefono,7,1,promesa_pago,0,0,0,sin_trabajo,8
1831,2024-08-10,8,G005,Maule,dependiente,credito_consumo,53,924168,2369734,218,prejuridico,825,noche,telefono,4,1,promesa_pago,0,0,0,no_reconoce,23
1832,2024-01-27,1,G016,Coquimbo,jubilado,linea_credito,29,628346,2986993,156,prejuridico,655,tarde,whatsapp,9,1,contactado_rechaza,0,0,0,enfermedad,22
1833,2024-02-27,2,G001,Valparaiso,dependiente,automotriz,61,2181519,11855049,39,vigente,467,manana,whatsapp,3,1,convenio_acordado,1,8574173,0,,19
1834,2024-10-04,10,G016,Biobio,independiente,automotriz,26,559143,23530796,204,castigado,472,tarde,telefono,12,0,buzon_voz,0,0,0,,5
1835,2024-10-07,10,G007,Los_Lagos,dependiente,linea_credito,31,2739386,1428726,81,castigado,648,tarde,telefono,1,0,no_contesta,0,0,0,otro,5
1836,2024-06-15,6,G012,Araucania,microempresario,linea_credito,42,4855106,1348991,384,prejuridico,478,manana,email,8,1,convenio_acordado,0,0,0,negociacion,12
1837,2024-05-12,5,G023,Antofagasta,dependiente,credito_consumo,43,714644,7629390,7,juridico,477,manana,telefono,4,1,promesa_pago,1,2232224,1,,5
1838,2024-05-04,5,G015,Araucania,dependiente,linea_credito,48,952721,2947159,227,prejuridico,544,manana,telefono,2,1,promesa_pago,1,1636500,1,,11
1839,2024-10-28,10,G022,Antofagasta,microempresario,linea_credito,67,3045683,820142,96,vigente,633,noche,telefono,9,0,no_contesta,0,0,0,no_reconoce,5
1840,2024-11-06,11,G017,Tarapaca,jubilado,credito_consumo,33,411317,6407832,128,vigente,708,manana,visita_terreno,11,0,buzon_voz,0,0,0,deuda_mayor,6
1841,2024-01-09,1,G011,RM,independiente,credito_consumo,69,2150585,3617521,1,castigado,482,noche,whatsapp,9,1,contactado_acepta,1,1072875,0,,14
1842,2024-07-19,7,G013,Biobio,microempresario,credito_consumo,61,5380208,2859128,65,vigente,767,manana,telefono,1,1,contactado_rechaza,1,2084533,0,,10
1843,2024-12-17,12,G002,Valparaiso,independiente,tarjeta_credito,47,691795,6695804,30,castigado,728,noche,carta_notarial,11,0,buzon_voz,0,0,0,sin_trabajo,8
1844,2024-01-26,1,G009,Valparaiso,dependiente,credito_consumo,24,2658807,3735294,6,prejuridico,601,tarde,visita_terreno,7,0,no_contesta,0,0,0,sin_trabajo,1
1845,2024-06-05,6,G022,Araucania,dependiente,linea_credito,65,2463366,781743,534,castigado,384,noche,telefono,5,0,no_contesta,0,0,0,,8
1846,2024-02-05,2,G024,Tarapaca,independiente,hipotecario,42,2298028,75215998,497,vigente,457,manana,visita_terreno,1,1,promesa_pago,1,8167600,1,,8
1847,2024-12-14,12,G005,Valparaiso,dependiente,linea_credito,56,2698327,1913029,8,vigente,519,manana,email,8,0,no_contesta,0,0,0,negociacion,6
1848,2024-02-14,2,G023,Araucania,jubilado,tarjeta_credito,37,250015,7332074,423,vigente,735,manana,carta_notarial,2,1,contactado_rechaza,0,0,0,,20
1849,2024-06-10,6,G010,OHiggins,microempresario,credito_consumo,67,5716782,2946754,280,prejuridico,718,noche,email,7,1,promesa_pago,0,0,0,no_reconoce,3
1850,2024-03-19,3,G010,OHiggins,dependiente,tarjeta_credito,33,1267856,5103858,11,prejuridico,683,tarde,email,12,0,no_contesta,0,0,0,negociacion,6
1851,2024-08-31,8,G016,Antofagasta,dependiente,hipotecario,30,2087061,51040492,116,vigente,308,noche,whatsapp,8,1,contactado_rechaza,0,0,0,no_reconoce,10
1852,2024-11-21,11,G020,Valparaiso,jubilado,linea_credito,71,762040,260635,160,vigente,662,manana,carta_notarial,2,1,contactado_rechaza,0,0,0,negociacion,4
1853,2024-04-30,4,G016,Los_Lagos,jubilado,hipotecario,58,468550,42272165,106,prejuridico,318,noche,whatsapp,1,0,no_contesta,0,0,0,sin_trabajo,8
1854,2024-05-16,5,G017,Antofagasta,microempresario,hipotecario,30,4024924,34457396,45,juridico,430,manana,carta_notarial,7,1,promesa_pago,1,30431031,1,,8
1855,2024-08-13,8,G005,OHiggins,microempresario,credito_consumo,26,2654442,1966559,140,castigado,717,manana,visita_terreno,10,0,no_contesta,0,0,0,deuda_mayor,5
1856,2024-03-17,3,G004,Biobio,dependiente,credito_consumo,65,2189129,7966244,171,castigado,388,manana,carta_notarial,12,0,numero_equivocado,0,0,0,enfermedad,4
1857,2024-01-26,1,G015,Biobio,independiente,hipotecario,36,1361291,83825791,146,juridico,472,noche,visita_terreno,3,0,buzon_voz,0,0,0,,4
1858,2024-02-28,2,G022,Los_Lagos,jubilado,tarjeta_credito,44,577546,886539,32,vigente,346,tarde,email,2,0,buzon_voz,0,0,0,,6
1859,2024-07-29,7,G009,Valparaiso,microempresario,credito_consumo,56,631022,672153,11,vigente,459,tarde,telefono,7,0,buzon_voz,0,0,0,deuda_mayor,3
1860,2024-01-11,1,G001,Valparaiso,jubilado,credito_consumo,50,790529,6075510,231,vigente,310,noche,email,3,0,no_contesta,0,0,0,enfermedad,8
1861,2024-05-13,5,G012,RM,independiente,tarjeta_credito,57,2778343,6135369,91,castigado,727,noche,whatsapp,3,0,buzon_voz,0,0,0,negociacion,8
1862,2024-04-08,4,G006,Maule,jubilado,hipotecario,52,418035,74335395,281,juridico,722,tarde,carta_notarial,7,1,contactado_acepta,0,0,0,no_reconoce,35
1863,2024-12-07,12,G004,Los_Lagos,dependiente,tarjeta_credito,53,1691423,5781266,30,vigente,675,noche,carta_notarial,10,1,promesa_pago,0,0,0,otro,34
1864,2024-12-20,12,G018,Tarapaca,jubilado,linea_credito,26,315843,904947,135,prejuridico,843,noche,email,10,1,promesa_pago,1,573790,1,,11
1865,2024-07-03,7,G014,OHiggins,independiente,tarjeta_credito,70,2932561,3703944,19,castigado,711,noche,whatsapp,7,1,promesa_pago,1,3034494,1,,35
1866,2024-05-06,5,G003,Tarapaca,microempresario,credito_consumo,49,4524034,3112039,625,castigado,516,manana,email,7,1,contactado_acepta,1,2593214,0,,12
1867,2024-01-29,1,G009,Antofagasta,dependiente,credito_consumo,69,1682884,3284193,59,vigente,812,tarde,email,3,1,contactado_acepta,0,0,0,no_reconoce,5
1868,2024-04-26,4,G016,Maule,jubilado,hipotecario,41,181563,43478265,552,vigente,388,noche,whatsapp,5,0,buzon_voz,0,0,0,deuda_mayor,3
1869,2024-06-01,6,G019,Valparaiso,dependiente,tarjeta_credito,70,2133019,3453307,71,castigado,622,tarde,email,7,0,no_contesta,0,0,0,enfermedad,6
1870,2024-01-25,1,G016,Tarapaca,jubilado,linea_credito,58,663465,1105245,41,prejuridico,495,noche,whatsapp,11,0,numero_equivocado,0,0,0,deuda_mayor,2
1871,2024-02-21,2,G010,OHiggins,microempresario,tarjeta_credito,39,2047167,6069192,23,vigente,457,tarde,visita_terreno,10,1,contactado_acepta,0,0,0,no_reconoce,21
1872,2024-07-14,7,G014,Araucania,microempresario,credito_consumo,65,2021024,5513877,240,juridico,686,tarde,email,2,1,convenio_acordado,1,2290983,0,,13
1873,2024-08-29,8,G016,Coquimbo,jubilado,credito_consumo,71,813635,2058387,128,juridico,516,noche,carta_notarial,4,0,no_contesta,0,0,0,no_reconoce,3
1874,2024-02-10,2,G001,Antofagasta,independiente,hipotecario,50,908722,47227975,18,vigente,352,manana,carta_notarial,1,1,contactado_rechaza,0,0,0,otro,28
1875,2024-01-13,1,G006,Valparaiso,dependiente,hipotecario,63,2503941,27610750,32,vigente,787,tarde,carta_notarial,2,1,promesa_pago,1,13356644,1,,29
1876,2024-06-30,6,G019,Coquimbo,independiente,credito_consumo,56,3294509,7802121,155,vigente,336,manana,visita_terreno,7,1,promesa_pago,0,0,0,,3
1877,2024-07-23,7,G001,Maule,dependiente,credito_consumo,44,550099,7830724,67,vigente,789,tarde,carta_notarial,4,1,contactado_acepta,0,0,0,no_reconoce,5
1878,2024-11-22,11,G025,Tarapaca,jubilado,hipotecario,55,711542,73955286,146,juridico,320,manana,whatsapp,10,0,no_contesta,0,0,0,no_reconoce,7
1879,2024-10-16,10,G024,Biobio,dependiente,hipotecario,38,949716,55187295,130,vigente,758,noche,whatsapp,8,0,no_contesta,0,0,0,enfermedad,7
1880,2024-03-31,3,G014,Coquimbo,microempresario,automotriz,30,4682942,20068392,63,castigado,498,manana,carta_notarial,7,0,no_contesta,0,0,0,deuda_mayor,7
1881,2024-12-03,12,G025,Biobio,dependiente,credito_consumo,23,987783,899200,25,prejuridico,840,tarde,carta_notarial,3,1,promesa_pago,1,202791,1,,21
1882,2024-11-29,11,G016,Antofagasta,dependiente,automotriz,27,2214369,18637057,640,juridico,474,manana,carta_notarial,9,1,promesa_pago,0,0,0,enfermedad,3
1883,2024-03-29,3,G008,Los_Lagos,dependiente,automotriz,49,944703,5657716,12,castigado,473,noche,email,12,0,buzon_voz,0,0,0,no_reconoce,3
1884,2024-01-12,1,G011,RM,jubilado,linea_credito,60,233033,1421988,3,vigente,459,tarde,whatsapp,3,1,convenio_acordado,1,643863,0,,17
1885,2024-06-25,6,G018,Biobio,microempresario,hipotecario,47,2916779,13922220,438,vigente,716,manana,telefono,5,1,convenio_acordado,1,1436002,0,,33
